tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.8455871799126251,0.9501669156465369,0.6600831586413909,0.03607222455406673,0.712688354024453,5.054585391461863e-06
0.47287236530488863,0.558146285303826,0.9865477666301756,0.7057947244221305,0.7532534455596986,0.030717461299618942
0.641216665625189,0.7597187836397081,0.6492626819527966,0.31549110667158414,0.02467315267575444,0.0018997553192968697
0.7893312292937339,0.6594115434053067,0.11870516381988351,0.14878344294878623,0.38739942675852435,2.6969419388844784e-06
0.8857814211516829,0.5654130807738795,0.5640783584458973,0.8420593578217435,0.5528603390429955,0.004257644446968412
0.3388097148652729,0.6429754553752728,0.7633548314635568,0.826585545914719,0.7527755036378254,0.002208668146531423
0.1616617997504258,0.9544639760486344,0.32887512596450863,0.39905440764339567,0.6468832501513919,0.016728941753545
0.8636053450329537,0.6713298959134684,0.25424520815477375,0.32981993712902047,0.20948770745948497,0.00018178075976449382
0.12018626626562486,0.7604527707840757,0.16185906426522226,0.017292917638885595,0.19116063716522771,0.0012247651654890834
0.7412964368109924,0.198805731643828,0.27057180846712026,0.7406281244046823,0.141544685853977,3.545986595621109e-05
0.8386398763149822,0.5382688463317974,0.9166863015532472,0.5015835988161879,0.7333358294411969,4.458163535669968e-06
0.5170128751077888,0.9863207001887062,0.799202958296752,0.7525738854367974,0.8185602581219981,0.11088416823971259
0.9305422801299625,0.8008224714393515,0.20843005690458782,0.3140445194522526,0.9422507355183913,0.09015971043174453
0.454735256602746,0.06045096849219156,0.3852270145244315,0.47285827597164903,0.8092952372261923,0.006660963229393579
0.527924051442217,0.031381373655331196,0.19638755064376184,0.2811832325568538,0.8695293713297745,0.008801090997366035
0.9302205958201061,0.8149007823689416,0.48868599603066476,0.8006949669329361,0.6706927568186075,8.445299260473327e-06
0.5855372175078405,0.35190833273219324,0.8780699211781098,0.6711377058093547,0.16199145258243847,0.033001968388015834
0.14188242306276097,0.10894344283842555,0.06804195986121074,0.46947314116400934,0.12135271509477526,0.001822140861141297
0.7981372971864911,0.7425013484980058,0.9231973131696206,0.7005884981988592,0.6182393675090576,4.012996998925544e-06
0.9846102910102119,0.4103131872851729,0.6860145960600663,0.6008186683316412,0.6577567777528108,0.0003504585468426802
0.19233177059365747,0.866408568739578,0.8747944932574029,0.3278293202850651,0.5653110628109531,0.00044972811715182637
0.10633899929749017,0.19680699242088334,0.3549678504283108,0.5893340126483984,0.24157101324844457,0.0008687243210079298
0.7736763944698175,0.014751846384450904,0.36703630160968587,0.9658024895648839,0.6400658687591224,2.4289244014985556e-06
0.8841861930291974,0.22788950492576357,0.5701795290997883,0.40005268230392954,0.10781447330880463,0.00011602960049039712
0.045128950744497895,0.14147643390140205,0.03611456490096425,0.9851965659128796,0.41764603251859544,4.4802609810989935e-07
0.16928296271402857,0.39776873732552415,0.05607110370582794,0.8749318028616563,0.14574044648371565,0.002974122515785327
0.6774327166276102,0.030552697912352423,0.5121711478211275,0.16032418566644419,0.29591537871271034,0.00037101081841672823
,0.8751337086394674,0.7870039180890368,0.40061422990102385,0.891846431473187,5.585228958215893e-07
0.5950359954718147,0.09934413212622877,0.42922875660747195,0.10891844834382237,0.5850513368182423,1.913934906705439e-05
0.09661537447804257,0.6714093535586154,0.03752115287283611,0.28125751981258224,0.0901752049763638,0.0027841438202018676
0.16008594481834823,0.6606976222160029,0.6891792447734802,0.8301498005529373,0.6238397855739375,0.0025691281322584025
0.5519460989455882,0.016642063798332905,0.9194116313694881,0.4515122904693214,0.7252275953733971,0.019254370086883466
0.04903591821730917,0.7168339149318367,0.011900262792373072,0.42319127997253997,0.6112465995214246,0.0012819068681237944
0.6594495264456699,0.32329433289749604,0.3852890910569449,0.2449251362172956,0.021131953065263772,0.001107987350680295
0.23865926121243586,0.7559030496346462,0.8797153475629217,0.7375835631281783,0.4707207432447287,0.002618632302826218
0.03928416688661993,0.8054587045211334,0.6379909542785279,0.9537069920870693,0.41205308942823204,4.273851660674399e-05
0.33825485374134356,0.2606619836239855,0.8016445429974107,0.12871716978870196,0.2855704858444638,1.3217819416766474e-07
0.3795513604049789,0.8642012727081336,0.739017134508834,0.26585122515532833,0.5098422764264501,0.0009457543638679011
0.5878020858548927,0.7967047159865877,0.5692469166111526,0.9318793311389234,0.960373405673533,1.719422931367731e-05
0.49836317125118335,0.565881843830013,0.06585816025814226,0.4533076772396532,0.18951364385718564,0.00347244583164108
0.08567762137941769,0.5061621400661732,0.8122128047909082,0.39765852591036904,0.6463982472963221,0.00013702605951493307
0.035938799307394104,0.4753810140823991,0.10281510187421765,0.6448111355306482,0.046320780656438805,1.7724439769217781e-06
0.637031140534812,0.16526417070855562,0.7968855531640233,0.7806326671295948,0.8824434375489548,6.372213451155684e-05
0.2878295010661814,0.4090372835777474,0.3478579012098912,0.626722726793319,0.8317854633200258,0.000351737383748274
0.6498757572858626,0.5784821086884562,0.32348217925899536,0.8167293683337358,0.39191952827323956,0.027685101905548293
0.3515817558780409,0.9871733711993507,0.9218576291807136,0.7248335355654676,0.779904142182383,0.005092080983997493
0.5996742756329003,0.3013358811154298,0.05977817316715554,0.5039622497024051,0.445826308783339,0.020913854185346525
0.9847281161676996,0.8906666289682521,0.6418192261508906,0.548549862248465,0.8092232726366528,0.00567035928020676
0.5021576222803834,0.6168521674862781,0.42465501958627516,0.6160770108200345,0.42689423428581985,4.8421551392174855e-05
0.038096458079611505,0.2969852970308691,0.24368748605888466,0.04371405285557378,0.11375331577140282,0.0011793088213988279
0.6217752883209833,0.01864361805520251,0.4547372408310897,0.4010311246723469,0.6824770315876799,0.0005128680968110588
0.43372392840825696,0.5116372612285359,0.9607765377657012,0.5341659974803848,0.5615932270925414,0.001032218489600556
0.2835901827152445,0.2143792771953039,0.4686872141782769,0.274447417079286,0.3310281393512731,0.001970844961395102
0.9669351269650379,0.13425670538130483,0.36723941626318235,0.45936528875565924,0.8636881044241483,0.0014370333599008633
0.4809283797612152,0.9751598617603047,0.6663845095487773,0.6383843285135032,0.9610621841238944,0.005057449178523354
0.08550673669662426,0.2822565589155163,0.12705818944520536,0.4649478562155054,0.10252518628260038,0.001369320685597586
0.7731711752751101,0.9670663353768756,0.3932806413078612,0.7154923138357547,0.21892434972638303,0.00014177621849253974
0.47647344547863346,0.7796499982456812,0.9160602846386825,0.8879278744406726,0.8324608765101189,0.12562884849818767
0.7321045469089174,0.8917876504550365,0.8233903397308213,0.5289790294579926,0.155653862730427,0.053455914340736155
0.19133300904374675,0.6134937540814347,0.6626195481788021,0.4053975282636388,0.6354122385307001,2.9933786477087665e-05
0.6308474284535702,0.6113791826450473,0.7481056476044087,0.06889940698676482,0.2393210261021672,0.005680000338066038
0.654067353244493,0.32960543891010163,0.8164715053114644,0.12975259268806374,0.07998853941122111,0.0021037905061249695
0.75543043770071,0.1520320826089661,0.3072626261277644,0.050690035702753496,0.6420992401640118,0.028958222141172718
0.7412820354778271,0.4351256031892706,0.6756524707991858,0.6888368252861347,0.41148712711114227,9.145842197533227e-05
0.6870789350097477,0.5861771388661201,0.6463228721220238,0.634185744675732,0.07725764834917143,6.262667569822966e-05
0.6379880273271784,0.08743319140577276,0.7554911191769429,0.4303863410410925,0.6934598186467313,0.003215012159159425
0.2832419039105835,0.5584003666699285,0.7572495455048242,0.09260735159520943,0.02616691405297469,0.006340514605217673
0.5404653204947447,0.21475979340374743,0.320378929311579,0.45244844617675317,0.6484992522877969,0.0002969959507457265
0.25002542331258654,0.4436103984452999,0.02567580271445982,0.5832314293423356,0.3852974766957294,1.65829060957412e-05
0.35755273053827646,0.6310967233516169,0.1981896707191286,0.3590871920124573,0.7509702773119166,7.523634081296748e-07
0.087794946102728,0.1903532048215478,0.501911509470788,0.92781136800093,0.8421235502026442,7.31800644648839e-06
0.7385318259099121,0.31555097561120377,0.7083869147064633,0.17150957354272858,0.4402546741435789,0.0006737896131845389
0.7333387887999661,0.4874790582807477,0.7315090920492163,0.7168382910772618,0.09051978319322089,2.673804747888031e-05
0.2344172247721604,0.08197974384147674,0.4931099698391296,0.5571268675306111,0.8441024506451815,0.0015133086398254614
0.541554333369708,0.851757955193103,0.787770377792328,0.3921686699729952,0.4615393597218303,3.748804969783137e-07
0.45390056261710204,0.669080600943158,0.2978011534553451,0.6161946006238563,0.5536148067454824,0.0005048584465470185
0.17805422737218127,0.6169218181154201,0.2740849376996509,0.3123513195655913,0.4170945034657352,0.0007780233414296234
0.6336691020791524,0.08059496828824758,0.5536854641044443,0.6421709571970379,0.8248455336453605,2.6528752616883366e-07
0.5091547337994174,0.7349203281791598,0.9940604786677742,0.9238205697318755,0.8463280467961279,0.0005123601394813049
0.3099816611057862,0.6302307669288195,0.278226970478927,0.055499516484746374,0.1535144293167082,5.900552769400047e-05
0.46972120284743907,0.5939288128824214,0.6734359169272945,0.05532629992663793,0.9765271155382403,0.0007609514690329888
0.7414059865553864,0.12252820947942873,0.2201710389356196,0.999423035417664,0.1476658490376438,0.0003178843239460827
0.9996020860043089,0.9582092523138215,0.5719060513190527,0.23507062372028456,0.39458962942951115,0.00015215486124686706
0.13833269460771114,0.21754685793757605,0.5252276928020483,0.6120644522179427,0.5750466274743382,0.000374678496229075
0.015427986481089432,0.19178021069830253,0.025390612638655375,0.2400897070530909,0.32306770361199577,0.0053251256947679515
0.7634636840594624,0.9470126118266715,0.401181866534817,0.5315165647587845,0.9691141497409578,7.148314478011564e-05
0.9515008570113008,0.5951114645208507,0.4781033237174184,0.9860521127095858,0.12780828424416982,0.000308521762170999
0.22056371315416787,0.8047364251947373,0.9350174200158671,0.4609358836355423,0.9359304074989919,8.877037854793102e-07
0.6506738371949897,0.07913019010559962,0.5393383232688903,0.08765635041999266,0.08289896708357541,0.0007049624298345325
0.5744490647402352,0.09071116471624126,0.6433880248292191,0.9186760658444575,0.20063668005271504,8.755930144599411e-06
0.3768181860990865,0.32957690928565686,0.0270730844667227,0.5574217505864764,0.5440024109485161,3.1785162548647605e-06
0.16903223707578208,0.03151995449690065,0.9100236665354687,0.530640363107583,0.8581695271968273,1.4760157408089114e-05
0.5736690004066817,0.24796489420854195,0.956457402558382,0.40833458151784924,0.8693143265007851,0.003779207479929436
0.6870638017567359,0.11434475592137028,0.7518853593774231,0.19158989155510983,0.446334554062949,0.0015649901057029902
0.1068044639397529,0.20820475747308873,0.20441767237877068,0.6259715246586324,0.7030234647807363,5.666476198262771e-07
0.3603440857395339,0.6757372297623995,0.10360378116490523,0.6154053929980747,0.5357332874718582,0.003247178204165313
0.7578312973275613,0.7545303744483682,0.2117639470241598,0.6947847632945569,0.07505668669161907,0.000186450528357196
0.24885353188540532,0.3662983225579224,0.2663482365373606,0.9792388939249969,0.5087046169326244,0.004347402833337122
0.48649586202012146,0.35185246135938214,0.5531801774339751,0.40434661410386963,0.13724133942213443,0.030298368654265384
0.028637471364222452,0.664426317442669,0.1131469561554436,0.9718511577104628,0.017318465407292778,0.0013643416161628341
0.6439563329160869,0.9792559576221577,0.9261391064235329,0.03978115977130178,0.7839374124416626,0.03019108940279802
0.9804271633399585,0.3631136370157536,0.8950565287949037,0.07815239647213992,0.545366449489732,9.030645808927318e-07
0.9177226797237233,0.5319206154426083,0.8821926153100302,0.6247682287267852,0.7140326770636621,0.000488598794937456
0.2208492721418105,0.7878961568812574,0.8205696406229016,0.5294453998496085,0.6880346006431036,0.006392886501475847
0.7523543927200856,0.7059308129879428,0.7352179751189806,0.7163381437217919,0.5870796390358041,0.0005989741224685652
,0.17454398069020674,0.1824097657520927,0.21852525084485905,0.45176066802788023,0.004045760789744723
0.6187951128865145,0.011692914542159023,0.5539537498636767,0.20523685859566196,0.784292121419065,5.648016995651872e-06
0.3056486425615459,0.9450902974189146,0.5211779823564601,0.9316834908593352,0.5634188474631279,0.002953980523858979
0.9064818250877666,0.17759925938994847,0.967613134489657,0.7110495936984963,0.5386315083296259,1.9566818816318943e-06
0.40517220453262537,0.8983654658832679,0.1772904069989342,0.44525932659685724,0.9764854083903225,0.005847011752949105
0.4323704636385194,0.9421242957001112,0.6191851253537276,0.2784372530489131,0.03150493334808988,0.00021493170168573883
0.9820919908470409,0.8387479327098055,0.10371651152010705,0.5700966723849534,0.7878509879413224,4.5820594618106725e-05
0.2601052854159814,0.21866138128924661,0.5247786915574935,0.9415932744891012,0.19916997185514473,0.0020105177302417454
0.3719867088211342,0.25503062968793,0.9328435962734923,0.6905423142045053,0.55547116311294,0.003453702305331263
0.2511385592066877,0.728470000634878,0.5009740461510335,0.8145689122195788,0.557848594998756,0.03717241414877537
0.24318361025993984,0.5322560643481165,0.33504567838822424,0.12613149858332615,0.5230842688309997,9.336296062367744e-06
0.43445482926216517,0.3028517575791644,0.05540614039087859,0.7356470863269408,0.6923670418815576,0.0002887947323862994
0.932413910427933,0.03918269403529911,0.2131836072341794,0.8135842676002899,0.7595344815081976,0.006708650586478848
0.0063024613066165434,0.9498665182351628,0.5744516512425226,0.9516966242965089,0.21289775719969262,3.008340792065578e-05
0.19887777768277146,0.6699894856577041,0.748800114084391,0.9893468776055825,0.299593689783525,0.0018152656356444918
0.011348167516339358,0.24107783910741434,0.4983676264578445,0.9413430143147316,0.15844306322015955,0.0003258621242669957
0.3325960249671437,0.7705327720340857,0.6858016844111845,0.9213164453795484,0.8361315856891094,4.015342326835203e-05
0.551142870896819,0.9771861364615584,0.4157364652340896,0.26310731758688494,0.8749461193365365,6.537693842811887e-05
0.8589480433857895,0.6493781284412378,0.3339018906278473,0.9532661257730465,0.5244098810170612,0.0003533926977772328
0.7996088470138905,0.046278961272709494,0.21975609730699705,0.9625754755900242,0.628492443443992,9.808217861229096e-07
0.5882114854073835,0.613615489332545,0.8050080221221441,0.6056224223689005,0.9506937512486698,0.000571098188522523
0.9398315362726521,0.09576558536529732,0.0064013128792884825,0.4784694896191685,0.49850622710889836,0.00021029291369167868
0.009766143151120477,0.2830293854411587,0.5647480996471169,0.5485679879899772,0.04148782033364988,0.0003746589812617662
0.7334267914845382,0.4623688126589196,0.3088863932039893,0.17216408272895506,0.050819155971810366,2.535270438885906e-05
0.061288550261975605,0.7720001882301348,0.9322941438594291,0.7806443981001762,0.9359585975113186,1.2138472227363195e-08
0.7428584670919076,0.800010885082513,0.15967114889866238,0.13408700456817899,0.26915840512123707,0.007313737513875429
0.23607213019090917,0.06457738535234037,0.6219274802402348,0.3870796320480977,0.5952214699166082,5.571403937887354e-05
0.5625531887412121,0.03606158761213545,0.5747766564784773,0.49835298684651075,0.40370851288901555,0.01342315807107708
0.18658252828890334,0.006538275116770747,0.40655997976067626,0.7550047367077667,0.0012022466094047792,0.0019320046690372017
0.5870766718662733,0.6299249181876676,0.9150616843934745,0.9718109761237582,0.7693483336252958,9.561204938890455e-09
0.6475807105274638,0.09551894284531376,0.3966935403250142,0.7550690031768192,0.036003688208553784,0.0005074413348616913
0.3418047998118629,0.49769237313201536,0.35383133305229547,0.7664684775341224,0.003075593892305433,0.0012719903131955812
0.6984776457220376,0.9717167548290446,0.9081918218082199,0.6443530302684992,0.6889802509931859,0.0011737443871316922
0.15920822976645468,0.9344916613417339,0.46547525582306326,0.47713126210181067,0.8469477577001445,0.007349072441179549
0.07697053107634663,0.1792889850386708,0.43988706399748395,0.54027404699604,0.9465878012104442,0.00029808114451734813
0.7843718043925723,0.40249307959764313,0.8661821461990571,0.39620197477765934,0.3831260557001435,7.316322789829854e-07
0.6717378755281999,0.03134947208253554,0.1508236976805175,0.8390295794235585,0.48696259332268454,0.006786683823715056
0.8498980207678082,0.04032773831320707,0.11760063126987277,0.23435009359088238,0.26578936250090046,0.00038607488499320386
0.4481016394038248,0.35475155677297326,0.40618274960142664,0.5572310807784606,0.10708879815386277,0.0013529187005241194
0.0057950393591727585,0.01482754997008637,0.08874726975548172,0.08864788433019853,0.9117879639850768,0.00025122941044886105
0.18369742836908143,0.82740924459421,0.618710555334853,0.6325900196976463,0.11086088853389044,0.000280981403404601
0.55299428208772,0.2642500151893234,0.6783836767939017,0.5315467726382881,0.16812811502761094,0.0008734815681049612
0.029385529353657312,0.7211660691830476,0.7786782985477281,0.5273053719451715,0.08149191352297087,0.00039475326918736453
0.27863500406953406,0.8214726547654394,0.4261964618169125,0.6776710931503571,0.03410617728927433,0.00010100677596702745
0.16607616732983188,0.49568796402313414,0.02380697949642123,0.03455269755697316,0.9529264589134695,0.014098565059366908
0.41825859632027096,0.020958440489360075,0.39636952638910955,0.5322376052048038,0.33113684357366696,2.617258344872475e-05
0.9928454831235826,0.3874186991209126,0.6380693345176246,0.012462098024262548,0.695405797515564,9.790531091347088e-05
0.2115788470704765,0.4417913953831858,0.9373407901397938,0.31271651552849933,0.7620567762739288,0.009935564084822102
0.6849896800220716,0.765456196525935,0.24978295737481895,0.10671822758322949,0.5484947301557835,0.004360169164065342
0.05427576736358844,0.8914265492668239,0.9231884247103325,0.7329593657745325,0.5176955744161104,0.0009385511144328618
0.41075278239167534,0.7451353397347896,0.6680297644580853,0.7222240378275891,0.3161569204840384,0.009385454301342522
0.488638715862761,0.09127036149058657,0.31814969878086685,0.1778230520579419,0.38919015926652945,0.004861285124639014
0.5790371748420718,0.43777198300861925,0.5301361691083649,0.7596161927582019,0.6845113460332338,0.010371732377238319
0.3946517021883318,0.5280226229713704,0.47323287200211184,0.015336093246230512,0.8297538164790699,2.1654107274615697e-05
0.28021514036670137,0.5190431233639008,0.606857810227259,0.3298449475966551,0.440681978259243,0.003008551369586443
0.351175237737249,0.5330311136327645,0.5464198250287342,0.5594172550803815,0.8514753473780987,0.0006365733921797068
0.18612880764524417,0.6549491953736676,0.9113794801670811,0.8057704272434706,0.5591027184254446,0.026366608844978434
0.7751767152952028,0.30575045929910605,0.5533789772984992,0.8763145621102356,0.10182505279930085,0.013972961417332286
0.2976188802673133,0.16361167741748842,0.6903262019846994,0.16948906526793123,0.5412212531600371,6.096479294459556e-05
0.723314506834096,0.9597875596590916,0.44715743954978315,0.5351961366956578,0.5300772304406097,0.0048481382439306
0.4025489935964562,0.07606341523903966,0.4852455700141813,0.7236272950882411,0.6849331561144251,0.006535748724917911
0.6643311739756683,0.42135507090743335,0.33434413327738643,0.6748575607173343,0.053098336936876614,0.0008943350872784306
0.3043745012687794,0.03409760732615917,0.15441266036102816,0.24792698395563192,0.36491529793126604,0.00010543630168591278
0.38010865660931187,0.2905955183353614,0.6415906882233198,0.9061838640593911,0.08090251626901238,0.003242604052780762
0.5705634206808656,0.41335412749364225,0.6437016055459798,0.16956439225766004,0.3559190500217047,0.0012644078925576618
0.7997364599016401,0.0842637599388949,0.25245844509896315,0.13388857035998789,0.15016133169425844,0.0038521948170707754
0.009099290119901531,0.9604372012671252,0.42975836130096823,0.3106288158096361,0.1832081582102883,2.6117993350061042e-05
0.7907407454883862,0.39195053762219545,0.1871295083950763,0.5002726058677005,0.2889621766278468,1.4547050570579145e-05
0.637010368425222,0.19944675363954328,0.4544178178006034,0.4876619467456062,0.992364305393979,1.143280414894754e-06
0.2828831651873795,0.8728239233756311,0.033298224190265145,0.052617081247948574,0.1852425406113185,0.0001530710344159747
0.4572104076770823,0.009677762666614674,0.24239569142187847,0.40489972067230207,0.11055300165882503,9.131109257598524e-05
0.35776544606042393,0.066087298839235,0.30096399029829674,0.6322554757415552,0.7053642911087885,8.770195170726414e-05
0.44124573373928005,0.2619529481668228,0.49637070829316754,0.5535829401947476,0.38186549209227394,3.532860402666316e-05
0.6847671912558749,0.6911412556349177,0.030331062583050412,0.8567870476827318,0.04633530241657343,0.0009666966684621636
0.47091232463680577,0.5375112566280339,0.702354697881889,0.597543177428902,0.4572232413110896,0.010032054578543503
0.1853111114906788,0.8622085435020157,0.03855779322085155,0.10665252062229857,0.5784005196780669,0.0069271534850304795
0.6693791416277098,0.35160308568707815,0.996002593229502,0.8792495000569629,0.6924480517195517,0.00935493458931147
0.3481842321700956,0.983828766587697,0.1673886600647183,0.9190081256017466,0.18602269079528944,0.001456422259179746
0.5366725242272252,0.510949286940756,0.7158670759708496,0.30620045454730693,0.8893329988643741,0.0013374072288508954
0.6903430567666291,0.7708156445353168,0.6130402210834834,0.6977118276081388,0.08600742356408361,0.0009981904804394759
0.11851390813924238,0.7405806514199011,0.11417058468658461,0.33247537023762547,0.7188134890117942,0.0008537031448374588
0.6384146464605356,0.5845458803544602,0.818161111801581,0.08392505268599056,0.24988764686184062,0.0028539012670859565
0.5017205716407612,0.5893685400958191,0.023952483718500665,0.5001387483294716,0.5164562831750447,0.00831183850486883
0.7825686499112249,0.7990149776288566,0.959944904402082,0.8621663666277468,0.2014607819993351,0.005579598183096279
0.09413150885063114,0.8053008107806144,0.46212813736858877,0.10161180562859165,0.9761264023529396,0.016278242106125163
0.9569974245988871,0.6203824090472368,0.8561130345384851,0.5963854510077843,0.38306379857019934,1.235722241466064e-05
0.6793387644134269,0.4944030575870069,0.18681960712353896,0.5962801831268087,0.11979403302527104,0.0012945700009057148
0.26045781877432667,0.1238760801100124,0.27174056836807065,0.5798110705969564,0.27846422132092397,0.0067290701572253475
0.6105095807833038,0.7755047329340148,0.641579885212092,0.20402396689459534,0.3028914453965749,0.0025966882851612416
0.5471530671236151,0.9607087688003739,0.340500578160398,0.6656180989285774,0.5599444983476889,0.0018232269024930359
0.3685156457873628,0.08187444553405168,0.9204822593769421,0.8515245362147121,0.7578916001825315,0.007130760897834265
0.9585073001241982,0.14636046726098734,0.24611182507072457,0.19897476966255045,0.39913484106749714,0.025893699527549052
0.44840339614907454,0.4245327695129752,0.17231281826163886,0.6254658844171747,0.7157202990952621,0.00012090961072852568
0.7786624396194984,0.9654937679257731,0.5402045955919363,0.7115369148180153,0.36768077387588455,0.025268995310113285
0.5842654154965953,0.8027717116922449,0.5789256491334154,0.587526329203908,0.07080682070985371,0.0005593885140297017
0.7433874247766725,0.5929443962538666,0.0028452560270143088,0.18694943916061219,0.15561529491435022,1.4993624121162341e-06
0.8863876913889345,0.6207207295217849,0.039677318226386364,0.2559497148490374,0.4254564063127756,0.0009191745162847598
0.07980949160087485,0.19866644379803378,0.43729907951381064,0.49878715315247235,0.19966653575708349,0.0004410642061215553
0.7926400786916257,0.19428338433825265,0.3565224394969546,0.41753332024899503,0.8068280727770273,0.00028999330653234345
0.536424982867094,0.5320838112696392,0.33309245607288634,0.5661057899708861,0.4314680477058525,3.0259368655527474e-05
0.7870690295300855,0.29126223006704216,0.41279157303856795,0.0686803761054505,0.42594093858681115,0.04667537796442034
0.31221907933704185,0.43171480133139417,0.37233010354272117,0.14731187209311175,0.7964274906457561,0.0004650179630025786
0.5815790532387916,0.333153691533155,0.6194057768131943,0.921665936071541,0.07454201323126541,0.00031234976326877106
0.3345568841413409,0.5961509000511367,0.6643909165201581,0.35666194515363425,0.14808485925460305,6.363433883482816e-05
0.3244839738154713,0.5091796623243088,0.1698153000450562,0.7392193448038461,0.11840929619741772,0.068358990632294
0.4474238325664966,0.5580709453477092,0.12718020964190951,0.010717234403745711,0.8800057191739741,9.775027957947824e-05
0.3665931812837298,0.8307564414963052,0.29975711850560105,0.7371786604330253,0.07483041400286793,0.0010707181247960884
0.4719304461187181,0.4857863719844046,0.8973444429436536,0.35784677825207295,0.0060771261780362225,0.03463041789035359
0.31332338778567687,0.19497551075654823,0.08412578499464626,0.5346653400492659,0.296447711647323,8.963629116587324e-05
0.5933206356137494,0.9375942802195938,0.8562764979527386,0.17285560453393548,0.6039750619732213,4.060194050359289e-05
0.3594531025499705,0.15855861925110132,0.9741827966550146,0.20602033325813965,0.5458079819154917,0.0002635605491013715
0.9773773891647491,0.01845150586281344,0.22983798384325152,0.3532692521698957,0.8872160049218035,0.0003702949508527231
0.884242401454092,0.6228082307371418,0.8202295435087763,0.1783643459931704,0.7305774688120322,0.0044410129047994795
0.09409478172032909,0.38872290603255005,0.5843826866896997,0.7003232533604564,0.29881586426032397,0.00026776785472260034
0.4599759530735927,0.04996643032859518,0.18584418877011546,0.8699589409256869,0.739795641525039,0.024649980522423065
0.7475755060352485,0.8825435525540439,0.6078507588944582,0.04237711531783798,0.019591053418950618,7.400877224750246e-05
0.5880571929432726,0.6474030883667287,0.6263927521882902,0.1738268776558383,0.9294712246635785,0.00012560541392514502
0.2522668063682283,0.2583920456995108,0.23638507504488765,0.3144753556136774,0.10826333217904024,0.003454134459137337
0.9543336205571018,0.22333602456101137,0.9101606787392928,0.007625423646577958,0.7613416932042157,7.310224030321333e-05
0.06633059553974797,0.32158035101558746,0.26009561987242924,0.6787809121914238,0.8310459979888752,0.03526598672193382
0.15141476590253364,0.1914719421039848,0.44456562661657856,0.9715874362725307,0.022727461071591945,0.03555049950716471
0.6077193885149782,0.026763291133874878,0.7559692817133234,0.4085445726922556,0.22172849347440632,0.005059696449311812
0.24911144402585378,0.8381405326233607,0.6329482251780615,0.31596706162501165,0.6403608508340126,4.315072401972486e-05
0.27498457196591836,0.46871154255526015,0.6269869192217891,0.2501182072295961,0.9894672826446076,0.0006964826099880028
0.6690029942995137,0.6829236605002016,0.25457780386768963,0.7979214994556215,0.7004447605567194,0.0012090571134193429
0.2787529956576082,0.7223765410522244,0.1105805130263468,0.6892208875905124,0.7260320750801975,8.627978758368737e-05
0.5089724356861743,0.23926643444091028,0.399078818760338,0.6525623166255223,0.09044335942544969,0.0006404037468351609
0.9868336127749835,0.19633429145191572,0.984009804516287,0.24125806943697797,0.056500472417112535,0.0013977411025856146
0.25236847290208503,0.8944021939894465,0.5786689608757996,0.20621270180888834,0.9491808249870262,4.949194910708332e-05
0.27009737425327796,0.6214738169720676,0.7319861919362467,0.9296571077368505,0.41602333560007354,0.002993714431459904
0.15832380610526464,0.3776146591224148,0.05915145231456376,0.5037285605757228,0.11337557582914323,0.022690754913526456
0.4629167262066333,0.36526554757185403,0.5814850863650451,0.6355794035208603,0.12450749779264503,0.0005919529063502793
0.908857819895667,0.03195659070246366,0.13333836974352892,0.8164184738442087,0.5080589545942622,0.017726960542599923
0.2355388241016411,0.6864332212007803,0.8063043328375297,0.5889099845229238,0.3538560944534682,0.0004287499323949451
0.8835203556628568,0.3312347261950131,0.7523463519092678,0.8989048475740492,0.9442075167884346,8.582094817244368e-06
0.5477575381158508,0.24835242862917234,0.5210923160158161,0.1389017861725609,0.5870490830941553,0.001248364725849771
0.004448395379970201,0.533601092446433,0.901739631934152,0.2761481127745602,0.5404396946004378,5.2944792894416004e-05
0.5925146910764626,0.36337559703805405,0.31609374777036797,0.868757444484711,0.3656345618773184,0.0009889304953700773
0.6700110681145414,0.3926179918026418,0.190106346946329,0.5642272654860997,0.29884248019720144,0.0006682499845755974
0.755618067462995,0.8999079560778853,0.20067442220990794,0.37598829912283144,0.9520427206136874,0.004509844209255709
0.7596397104338991,0.7430857849301905,0.9070390026365938,0.05519107905178172,0.09497356247363872,0.0002388315985666356
0.9778501593999775,0.021587740437382496,0.45050874127967877,0.9372787136552749,0.893326103787133,2.3389346982205517e-05
0.5834752919446381,0.07056435941651484,0.15282102561060143,0.24180313942640289,0.6579699078544138,0.016696991496856994
0.15159314061015214,0.330264440262329,0.23595556721547678,0.40876993467867706,0.4666666363750552,0.00045620781571664715
0.8416964446726606,0.782809939862822,0.11570417046571631,0.2269371246446743,0.12312975387008704,4.453147398686408e-05
0.9360019292178128,0.5522382547975792,0.5777554240968761,0.6662508093726776,0.5829136561358705,0.0013982733800520508
0.2616307379907613,0.4078949675841146,0.8172653734059953,0.7839581871316507,0.8340795866709441,0.005554740596036445
0.052253000007764526,0.048998354715869816,0.08228197523924857,0.5426754457825143,0.0019903063045375764,0.0004767784533485919
0.6430425199292007,,0.6023284606584164,0.8010147682418433,0.8201805845324625,0.0009544993696678494
0.9573867791050412,0.5237495931416889,0.8869360847199028,0.5678725328450237,0.5727810133454414,0.00024077048821258273
